FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
1155,747,3.7238700,0.0432000,261237.702052000007825,3890194.050133999902755
1156,748,1.6876000,0.0028000,261267.702052000007825,3890194.050133999902755
1157,749,2.8821800,0.0000000,261297.702052000007825,3890194.050133999902755
1158,751,6.6712298,0.0300000,261327.702052000007825,3890194.050133999902755
1159,756,7.5431499,0.0308000,261357.702052000007825,3890194.050133999902755
1160,758,5.7302599,0.0144000,261387.702052000007825,3890194.050133999902755
1161,760,7.7469702,0.0300000,261417.702052000007825,3890194.050133999902755
1162,766,8.9170904,0.0488000,261447.702052000007825,3890194.050133999902755
1163,770,7.2646298,0.0388000,261477.702052000007825,3890194.050133999902755
1164,773,9.5777102,0.0332000,261507.702052000007825,3890194.050133999902755
1165,778,11.9947004,0.0140000,261537.702052000007825,3890194.050133999902755
1166,781,14.9626999,0.0008000,261567.702052000007825,3890194.050133999902755
1167,786,17.6765003,0.0004000,261597.702052000007825,3890194.050133999902755
1168,790,18.2865009,0.0064000,261627.702052000007825,3890194.050133999902755
1169,794,17.0000992,0.0064000,261657.702052000007825,3890194.050133999902755
1170,795,15.2918997,0.0180000,261687.702052000007825,3890194.050133999902755
1171,796,12.9095001,0.0216000,261717.702052000007825,3890194.050133999902755
1172,795,8.7356901,0.0176000,261747.702052000007825,3890194.050133999902755
1173,794,5.3964200,0.0220000,261777.702052000007825,3890194.050133999902755
1174,791,8.4591103,0.0700000,261807.702052000007825,3890194.050133999902755
1175,785,5.1506500,0.1012000,261837.702052000007825,3890194.050133999902755
1176,787,5.8755698,0.0648000,261867.702052000007825,3890194.050133999902755
1177,790,6.4231501,0.0212000,261897.702052000007825,3890194.050133999902755
1178,787,7.4315500,0.0360000,261927.702052000007825,3890194.050133999902755
1179,785,6.6291399,0.0400000,261957.702052000007825,3890194.050133999902755
1180,784,4.5823102,0.0812000,261987.702052000007825,3890194.050133999902755
1181,786,6.9904900,0.0376000,262017.702052000007825,3890194.050133999902755
1182,792,12.6254997,0.0312000,262047.702052000007825,3890194.050133999902755
1183,799,18.3945999,0.0376000,262077.702052000007825,3890194.050133999902755
1184,811,20.0426998,0.0392000,262107.702052000007825,3890194.050133999902755
1185,822,11.9137001,0.0100000,262137.702052000007825,3890194.050133999902755
1186,825,3.3722899,0.0028000,262167.702051999978721,3890194.050133999902755
1187,825,2.1343000,0.0060000,262197.702051999978721,3890194.050133999902755
1188,826,7.2646298,0.0000000,262227.702051999978721,3890194.050133999902755
1189,697,0.4774540,0.0060000,259497.702052000007825,3890164.050133999902755
1190,698,0.7548940,0.0456000,259527.702052000007825,3890164.050133999902755
1191,698,1.0127500,0.0024000,259557.702052000007825,3890164.050133999902755
1192,698,2.0248699,0.0056000,259587.702052000007825,3890164.050133999902755
1193,699,2.7199199,0.0164000,259617.702052000007825,3890164.050133999902755
1194,700,2.0527799,0.0204000,259647.702052000007825,3890164.050133999902755
1195,701,2.4331400,0.0140000,259677.702052000007825,3890164.050133999902755
1196,703,1.9091500,0.0056000,259707.702052000007825,3890164.050133999902755
1197,703,1.2171201,0.0220000,259737.702052000007825,3890164.050133999902755
1198,701,1.5095299,0.0368000,259767.702052000007825,3890164.050133999902755
1199,701,0.7548940,0.0744000,259797.702052000007825,3890164.050133999902755
1200,702,2.3619900,0.0144000,259827.702052000007825,3890164.050133999902755
1201,703,2.5695000,0.0232000,259857.702052000007825,3890164.050133999902755
1202,703,1.6876000,0.0188000,259887.702052000007825,3890164.050133999902755
1203,703,0.6752060,0.0956000,259917.702052000007825,3890164.050133999902755
1204,702,0.4774540,0.0040000,259947.702052000007825,3890164.050133999902755
1205,702,0.0000000,0.0016000,259977.702052000007825,3890164.050133999902755
1206,702,0.3376150,0.0440000,260007.702052000007825,3890164.050133999902755
1207,702,1.3917600,0.0412000,260037.702052000007825,3890164.050133999902755
1208,703,3.4389100,0.0012000,260067.702052000007825,3890164.050133999902755
1209,705,2.7199199,0.0160000,260097.702052000007825,3890164.050133999902755
1210,705,2.0527799,0.0104000,260127.702052000007825,3890164.050133999902755
1211,706,2.6989501,0.0024000,260157.702052000007825,3890164.050133999902755
1212,707,3.1096301,0.0048000,260187.702052000007825,3890164.050133999902755
1213,709,3.0169599,0.0044000,260217.702052000007825,3890164.050133999902755
1214,710,2.1607900,0.0304000,260247.702052000007825,3890164.050133999902755
1215,711,2.3859401,0.0560000,260277.702052000007825,3890164.050133999902755
1216,713,3.8436699,0.0224000,260307.702052000007825,3890164.050133999902755
1217,716,3.9454801,0.0288000,260337.702052000007825,3890164.050133999902755
1218,717,3.7238700,0.0048000,260367.702052000007825,3890164.050133999902755
1219,718,5.3964200,0.0004000,260397.702052000007825,3890164.050133999902755
1220,720,7.0620399,0.0552000,260427.702052000007825,3890164.050133999902755
1221,723,7.7254100,0.0340000,260457.702052000007825,3890164.050133999902755
1222,726,6.7296901,0.0152000,260487.702052000007825,3890164.050133999902755
1223,728,3.3384700,0.0328000,260517.702052000007825,3890164.050133999902755
1224,726,3.7238700,0.0348000,260547.702052000007825,3890164.050133999902755
1225,724,2.7199199,0.0028000,260577.702052000007825,3890164.050133999902755
1226,727,4.7636399,0.0012000,260607.702052000007825,3890164.050133999902755
1227,729,4.0446901,0.0304000,260637.702052000007825,3890164.050133999902755
1228,730,3.4389100,0.0192000,260667.702052000007825,3890164.050133999902755
1229,731,3.1996000,0.0212000,260697.702052000007825,3890164.050133999902755
1230,731,3.0543699,0.0004000,260727.702052000007825,3890164.050133999902755
1231,732,3.9454801,0.0000000,260757.702052000007825,3890164.050133999902755
1232,735,2.3859401,0.0056000,260787.702052000007825,3890164.050133999902755
1233,735,1.3917600,0.0012000,260817.702052000007825,3890164.050133999902755
1234,734,1.2171201,0.0000000,260847.702052000007825,3890164.050133999902755
1235,735,3.0543699,0.0088000,260877.702052000007825,3890164.050133999902755
1236,736,4.3804898,0.0092000,260907.702052000007825,3890164.050133999902755
1237,737,4.6919699,0.0136000,260937.702052000007825,3890164.050133999902755
1238,738,4.3933802,0.0024000,260967.702052000007825,3890164.050133999902755
1239,740,3.7692399,0.0680000,260997.702052000007825,3890164.050133999902755
1240,742,2.7199199,0.0668000,261027.702052000007825,3890164.050133999902755
1241,743,3.0169599,0.0648000,261057.702052000007825,3890164.050133999902755
1242,743,3.8140700,0.0472000,261087.702052000007825,3890164.050133999902755
1243,743,3.3722899,0.0404000,261117.702052000007825,3890164.050133999902755
1244,744,3.7238700,0.0204000,261147.702052000007825,3890164.050133999902755
1245,746,6.1373801,0.0288000,261177.702052000007825,3890164.050133999902755
1246,749,5.4276400,0.0136000,261207.702052000007825,3890164.050133999902755
1247,749,3.8140700,0.0000000,261237.702052000007825,3890164.050133999902755
1248,748,3.1096301,0.0000000,261267.702052000007825,3890164.050133999902755
1249,748,4.0446901,0.0000000,261297.702052000007825,3890164.050133999902755
1250,751,8.2468901,0.0152000,261327.702052000007825,3890164.050133999902755
1251,758,8.1112804,0.0052000,261357.702052000007825,3890164.050133999902755
1252,761,3.9454801,0.0116000,261387.702052000007825,3890164.050133999902755
1253,762,5.0062799,0.0032000,261417.702052000007825,3890164.050133999902755
1254,766,6.4925699,0.0028000,261447.702052000007825,3890164.050133999902755
1255,768,6.7958598,0.0100000,261477.702052000007825,3890164.050133999902755
1256,770,9.2566795,0.0004000,261507.702052000007825,3890164.050133999902755
1257,773,11.2763996,0.0252000,261537.702052000007825,3890164.050133999902755
1258,775,13.3423996,0.0104000,261567.702052000007825,3890164.050133999902755
1259,777,15.6491003,0.0000000,261597.702052000007825,3890164.050133999902755
1260,780,16.3323002,0.0080000,261627.702052000007825,3890164.050133999902755
1261,785,14.3212004,0.0140000,261657.702052000007825,3890164.050133999902755
1262,787,11.9047003,0.0352000,261687.702052000007825,3890164.050133999902755
1263,789,9.5834398,0.0312000,261717.702052000007825,3890164.050133999902755
1264,790,7.3713102,0.0176000,261747.702052000007825,3890164.050133999902755
1265,793,6.1738501,0.0304000,261777.702052000007825,3890164.050133999902755
1266,790,9.8986301,0.0204000,261807.702052000007825,3890164.050133999902755
1267,784,8.7103500,0.0548000,261837.702052000007825,3890164.050133999902755
1268,783,8.7672501,0.0548000,261867.702052000007825,3890164.050133999902755
1269,783,10.1604004,0.0380000,261897.702052000007825,3890164.050133999902755
1270,782,8.7356901,0.0148000,261927.702052000007825,3890164.050133999902755
1271,781,5.7105899,0.1208000,261957.702052000007825,3890164.050133999902755
1272,782,4.7279401,0.0396000,261987.702052000007825,3890164.050133999902755
1273,785,9.1067495,0.0000000,262017.702052000007825,3890164.050133999902755
1274,792,14.0662003,0.0216000,262047.702052000007825,3890164.050133999902755
1275,802,18.2865009,0.0152000,262077.702052000007825,3890164.050133999902755
1276,814,17.1833000,0.0232000,262107.702052000007825,3890164.050133999902755
1277,819,11.4476995,0.0092000,262137.702052000007825,3890164.050133999902755
1278,821,7.5726199,0.0116000,262167.702051999978721,3890164.050133999902755
1279,822,5.0623102,0.0132000,262197.702051999978721,3890164.050133999902755
1280,824,6.9262500,0.0480000,262227.702051999978721,3890164.050133999902755
1281,829,9.3336296,0.0320000,262257.702051999978721,3890164.050133999902755
1282,833,11.4050999,0.0004000,262287.702051999978721,3890164.050133999902755
1283,836,12.5065002,0.0000000,262317.702051999978721,3890164.050133999902755
1284,697,0.3376150,0.0004000,259467.702052000007825,3890134.050133999902755
1285,697,0.9548410,0.0224000,259497.702052000007825,3890134.050133999902755
1286,697,1.6876000,0.0252000,259527.702052000007825,3890134.050133999902755
1287,697,1.8175200,0.0024000,259557.702052000007825,3890134.050133999902755
1288,698,1.6876000,0.0012000,259587.702052000007825,3890134.050133999902755
1289,698,1.8175200,0.0056000,259617.702052000007825,3890134.050133999902755
1290,699,1.9678600,0.0680000,259647.702052000007825,3890134.050133999902755
1291,700,2.4563899,0.0052000,259677.702052000007825,3890134.050133999902755
1292,702,2.7818899,0.0124000,259707.702052000007825,3890134.050133999902755
1293,702,2.4331400,0.0688000,259737.702052000007825,3890134.050133999902755
1294,702,1.3917600,0.0180000,259767.702052000007825,3890134.050133999902755
1295,701,0.7548940,0.0720000,259797.702052000007825,3890134.050133999902755
1296,701,1.9091500,0.0008000,259827.702052000007825,3890134.050133999902755
1297,701,3.1818099,0.0852000,259857.702052000007825,3890134.050133999902755
1298,702,3.1096301,0.0280000,259887.702052000007825,3890134.050133999902755
1299,703,1.3502200,0.0684000,259917.702052000007825,3890134.050133999902755
1300,703,0.4774540,0.0008000,259947.702052000007825,3890134.050133999902755
1301,703,0.9548410,0.0148000,259977.702052000007825,3890134.050133999902755
1302,703,1.0127500,0.0280000,260007.702052000007825,3890134.050133999902755
1303,702,0.3376150,0.0196000,260037.702052000007825,3890134.050133999902755
1304,702,2.8624101,0.0168000,260067.702052000007825,3890134.050133999902755
1305,705,2.6350300,0.0060000,260097.702052000007825,3890134.050133999902755
1306,705,1.3917600,0.0120000,260127.702052000007825,3890134.050133999902755
1307,706,1.8175200,0.0204000,260157.702052000007825,3890134.050133999902755
1308,707,2.6350300,0.0132000,260187.702052000007825,3890134.050133999902755
1309,709,3.5842500,0.0880000,260217.702052000007825,3890134.050133999902755
1310,711,2.7199199,0.0328000,260247.702052000007825,3890134.050133999902755
1311,712,2.2636399,0.0484000,260277.702052000007825,3890134.050133999902755
1312,713,2.6350300,0.0308000,260307.702052000007825,3890134.050133999902755
1313,714,2.7199199,0.0068000,260337.702052000007825,3890134.050133999902755
1314,715,3.1096301,0.0032000,260367.702052000007825,3890134.050133999902755
1315,716,4.0446901,0.0004000,260397.702052000007825,3890134.050133999902755
1316,718,5.0956202,0.0184000,260427.702052000007825,3890134.050133999902755
1317,720,6.0914798,0.0472000,260457.702052000007825,3890134.050133999902755
1318,723,6.7296901,0.0060000,260487.702052000007825,3890134.050133999902755
1319,726,4.5202298,0.0032000,260517.702052000007825,3890134.050133999902755
1320,725,3.4389100,0.0132000,260547.702052000007825,3890134.050133999902755
1321,724,1.9678600,0.0072000,260577.702052000007825,3890134.050133999902755
1322,725,4.1002898,0.0324000,260607.702052000007825,3890134.050133999902755
1323,727,4.0446901,0.0020000,260637.702052000007825,3890134.050133999902755
1324,728,3.4389100,0.0100000,260667.702052000007825,3890134.050133999902755
1325,729,3.1096301,0.0600000,260697.702052000007825,3890134.050133999902755
1326,730,3.5204101,0.0280000,260727.702052000007825,3890134.050133999902755
1327,733,3.6313901,0.0044000,260757.702052000007825,3890134.050133999902755
1328,734,3.0169599,0.0000000,260787.702052000007825,3890134.050133999902755
1329,734,3.3384700,0.0164000,260817.702052000007825,3890134.050133999902755
1330,734,2.6350300,0.0168000,260847.702052000007825,3890134.050133999902755
1331,734,2.7199199,0.0104000,260877.702052000007825,3890134.050133999902755
1332,734,3.1818099,0.0180000,260907.702052000007825,3890134.050133999902755
1333,734,4.0586600,0.0160000,260937.702052000007825,3890134.050133999902755
1334,737,5.5709600,0.0148000,260967.702052000007825,3890134.050133999902755
1335,740,4.7872901,0.0504000,260997.702052000007825,3890134.050133999902755
1336,742,4.5823102,0.0456000,261027.702052000007825,3890134.050133999902755
1337,745,3.7238700,0.0048000,261057.702052000007825,3890134.050133999902755
1338,745,3.5842500,0.0288000,261087.702052000007825,3890134.050133999902755
1339,745,3.3722899,0.0048000,261117.702052000007825,3890134.050133999902755
1340,744,3.3890700,0.0116000,261147.702052000007825,3890134.050133999902755
1341,747,7.1171799,0.0000000,261177.702052000007825,3890134.050133999902755
1342,751,6.0637698,0.0020000,261207.702052000007825,3890134.050133999902755
1343,751,5.4792700,0.0008000,261237.702052000007825,3890134.050133999902755
1344,751,5.7105899,0.0008000,261267.702052000007825,3890134.050133999902755
1345,752,6.0637698,0.0032000,261297.702052000007825,3890134.050133999902755
1346,754,6.9262500,0.0008000,261327.702052000007825,3890134.050133999902755
1347,758,5.7105899,0.0028000,261357.702052000007825,3890134.050133999902755
1348,760,3.7238700,0.0004000,261387.702052000007825,3890134.050133999902755
1349,761,4.7159801,0.0016000,261417.702052000007825,3890134.050133999902755
1350,763,5.8082199,0.0016000,261447.702052000007825,3890134.050133999902755
1351,764,6.7628598,0.0028000,261477.702052000007825,3890134.050133999902755
1352,765,8.4065800,0.0032000,261507.702052000007825,3890134.050133999902755
1353,767,9.7198696,0.0024000,261537.702052000007825,3890134.050133999902755
1354,768,10.4777002,0.0448000,261567.702052000007825,3890134.050133999902755
1355,769,11.4995003,0.0228000,261597.702052000007825,3890134.050133999902755
